start;end;downloads;package
2024-06-01;2024-06-26;207;fsdaR
2014-01-01;2014-01-31;234;G2Sd
2014-02-01;2014-02-28;203;G2Sd
2014-03-01;2014-03-31;304;G2Sd
2014-04-01;2014-04-30;384;G2Sd
2014-05-01;2014-05-31;244;G2Sd
2014-06-01;2014-06-30;231;G2Sd
2014-07-01;2014-07-31;209;G2Sd
2014-08-01;2014-08-31;352;G2Sd
2014-09-01;2014-09-30;244;G2Sd
2014-10-01;2014-10-31;395;G2Sd
2014-11-01;2014-11-30;399;G2Sd
2014-12-01;2014-12-31;276;G2Sd
2015-01-01;2015-01-31;418;G2Sd
2015-02-01;2015-02-28;339;G2Sd
2015-03-01;2015-03-31;523;G2Sd
2015-04-01;2015-04-30;504;G2Sd
2015-05-01;2015-05-31;343;G2Sd
2015-06-01;2015-06-30;322;G2Sd
2015-07-01;2015-07-31;260;G2Sd
2015-08-01;2015-08-31;395;G2Sd
2015-09-01;2015-09-30;344;G2Sd
2015-10-01;2015-10-31;389;G2Sd
2015-11-01;2015-11-30;359;G2Sd
2015-12-01;2015-12-31;402;G2Sd
2016-01-01;2016-01-31;391;G2Sd
2016-02-01;2016-02-29;317;G2Sd
2016-03-01;2016-03-31;276;G2Sd
2016-04-01;2016-04-30;252;G2Sd
2016-05-01;2016-05-31;207;G2Sd
2016-06-01;2016-06-30;176;G2Sd
2016-07-01;2016-07-31;255;G2Sd
2016-08-01;2016-08-31;328;G2Sd
2016-09-01;2016-09-30;312;G2Sd
2016-10-01;2016-10-31;249;G2Sd
2016-11-01;2016-11-30;295;G2Sd
2016-12-01;2016-12-31;222;G2Sd
2017-01-01;2017-01-31;211;G2Sd
2017-02-01;2017-02-28;171;G2Sd
2017-03-01;2017-03-31;188;G2Sd
2017-04-01;2017-04-30;408;G2Sd
2017-05-01;2017-05-31;206;G2Sd
2017-06-01;2017-06-30;187;G2Sd
2017-07-01;2017-07-31;285;G2Sd
2017-08-01;2017-08-31;184;G2Sd
2017-09-01;2017-09-30;226;G2Sd
2017-10-01;2017-10-31;210;G2Sd
2017-11-01;2017-11-30;194;G2Sd
2017-12-01;2017-12-31;125;G2Sd
2018-01-01;2018-01-31;201;G2Sd
2018-02-01;2018-02-28;184;G2Sd
2018-03-01;2018-03-31;199;G2Sd
2018-04-01;2018-04-30;349;G2Sd
2018-05-01;2018-05-31;231;G2Sd
2018-06-01;2018-06-30;290;G2Sd
2018-07-01;2018-07-31;234;G2Sd
2018-08-01;2018-08-31;157;G2Sd
2018-09-01;2018-09-30;428;G2Sd
2018-10-01;2018-10-31;394;G2Sd
2018-11-01;2018-11-30;412;G2Sd
2018-12-01;2018-12-31;372;G2Sd
2019-01-01;2019-01-31;448;G2Sd
2019-02-01;2019-02-28;392;G2Sd
2019-03-01;2019-03-31;625;G2Sd
2019-04-01;2019-04-30;523;G2Sd
2019-05-01;2019-05-31;837;G2Sd
2019-06-01;2019-06-30;359;G2Sd
2019-07-01;2019-07-31;668;G2Sd
2019-08-01;2019-08-31;450;G2Sd
2019-09-01;2019-09-30;553;G2Sd
2019-10-01;2019-10-31;560;G2Sd
2019-11-01;2019-11-30;519;G2Sd
2019-12-01;2019-12-31;692;G2Sd
2020-01-01;2020-01-31;1097;G2Sd
2020-02-01;2020-02-29;636;G2Sd
2020-03-01;2020-03-31;596;G2Sd
2020-04-01;2020-04-30;709;G2Sd
2020-05-01;2020-05-31;876;G2Sd
2020-06-01;2020-06-30;806;G2Sd
2020-07-01;2020-07-31;726;G2Sd
2020-08-01;2020-08-31;750;G2Sd
2020-09-01;2020-09-30;853;G2Sd
2020-10-01;2020-10-31;699;G2Sd
2020-11-01;2020-11-30;719;G2Sd
2020-12-01;2020-12-31;854;G2Sd
2021-01-01;2021-01-31;725;G2Sd
2021-02-01;2021-02-28;691;G2Sd
2021-03-01;2021-03-31;526;G2Sd
2021-04-01;2021-04-30;494;G2Sd
2021-05-01;2021-05-31;602;G2Sd
2021-06-01;2021-06-30;440;G2Sd
2021-07-01;2021-07-31;533;G2Sd
2021-08-01;2021-08-31;610;G2Sd
2021-09-01;2021-09-30;517;G2Sd
2021-10-01;2021-10-31;781;G2Sd
2021-11-01;2021-11-30;818;G2Sd
2021-12-01;2021-12-31;448;G2Sd
2022-01-01;2022-01-31;303;G2Sd
2022-02-01;2022-02-28;377;G2Sd
2022-03-01;2022-03-31;532;G2Sd
2022-04-01;2022-04-30;438;G2Sd
2022-05-01;2022-05-31;430;G2Sd
2022-06-01;2022-06-30;435;G2Sd
2022-07-01;2022-07-31;429;G2Sd
2022-08-01;2022-08-31;371;G2Sd
2022-09-01;2022-09-30;341;G2Sd
2022-10-01;2022-10-31;397;G2Sd
2022-11-01;2022-11-30;398;G2Sd
2022-12-01;2022-12-31;254;G2Sd
2023-01-01;2023-01-31;280;G2Sd
2023-02-01;2023-02-28;287;G2Sd
2023-03-01;2023-03-31;446;G2Sd
2023-04-01;2023-04-30;362;G2Sd
2023-05-01;2023-05-31;391;G2Sd
2023-06-01;2023-06-30;266;G2Sd
2023-07-01;2023-07-31;280;G2Sd
2023-08-01;2023-08-31;287;G2Sd
2023-09-01;2023-09-30;265;G2Sd
2023-10-01;2023-10-31;293;G2Sd
2023-11-01;2023-11-30;343;G2Sd
2023-12-01;2023-12-31;300;G2Sd
2024-01-01;2024-01-31;558;G2Sd
2024-02-01;2024-02-29;256;G2Sd
2024-03-01;2024-03-31;298;G2Sd
2024-04-01;2024-04-30;321;G2Sd
2024-05-01;2024-05-31;295;G2Sd
2024-06-01;2024-06-26;195;G2Sd
2014-01-01;2014-01-31;405;glmulti
2014-02-01;2014-02-28;375;glmulti
2014-03-01;2014-03-31;541;glmulti
2014-04-01;2014-04-30;567;glmulti
2014-05-01;2014-05-31;500;glmulti
2014-06-01;2014-06-30;474;glmulti
2014-07-01;2014-07-31;539;glmulti
2014-08-01;2014-08-31;674;glmulti
2014-09-01;2014-09-30;526;glmulti
2014-10-01;2014-10-31;651;glmulti
2014-11-01;2014-11-30;869;glmulti
2014-12-01;2014-12-31;720;glmulti
2015-01-01;2015-01-31;685;glmulti
2015-02-01;2015-02-28;638;glmulti
2015-03-01;2015-03-31;1031;glmulti
2015-04-01;2015-04-30;1211;glmulti
2015-05-01;2015-05-31;1012;glmulti
2015-06-01;2015-06-30;1034;glmulti
2015-07-01;2015-07-31;780;glmulti
2015-08-01;2015-08-31;819;glmulti
2015-09-01;2015-09-30;934;glmulti
2015-10-01;2015-10-31;1069;glmulti
2015-11-01;2015-11-30;1064;glmulti
2015-12-01;2015-12-31;812;glmulti
2016-01-01;2016-01-31;824;glmulti
2016-02-01;2016-02-29;941;glmulti
2016-03-01;2016-03-31;1023;glmulti
2016-04-01;2016-04-30;1052;glmulti
2016-05-01;2016-05-31;1083;glmulti
2016-06-01;2016-06-30;871;glmulti
2016-07-01;2016-07-31;931;glmulti
2016-08-01;2016-08-31;934;glmulti
2016-09-01;2016-09-30;1025;glmulti
2016-10-01;2016-10-31;1370;glmulti
2016-11-01;2016-11-30;1556;glmulti
2016-12-01;2016-12-31;1171;glmulti
2017-01-01;2017-01-31;1252;glmulti
2017-02-01;2017-02-28;1173;glmulti
2017-03-01;2017-03-31;1227;glmulti
2017-04-01;2017-04-30;1944;glmulti
2017-05-01;2017-05-31;1534;glmulti
2017-06-01;2017-06-30;1141;glmulti
2017-07-01;2017-07-31;1258;glmulti
2017-08-01;2017-08-31;1040;glmulti
2017-09-01;2017-09-30;1057;glmulti
2017-10-01;2017-10-31;1535;glmulti
2017-11-01;2017-11-30;1312;glmulti
2017-12-01;2017-12-31;1227;glmulti
2018-01-01;2018-01-31;1131;glmulti
2018-02-01;2018-02-28;1152;glmulti
2018-03-01;2018-03-31;1267;glmulti
2018-04-01;2018-04-30;1894;glmulti
2018-05-01;2018-05-31;1521;glmulti
2018-06-01;2018-06-30;1127;glmulti
2018-07-01;2018-07-31;1157;glmulti
2018-08-01;2018-08-31;1080;glmulti
2018-09-01;2018-09-30;1419;glmulti
2018-10-01;2018-10-31;2141;glmulti
2018-11-01;2018-11-30;1795;glmulti
2018-12-01;2018-12-31;1760;glmulti
2019-01-01;2019-01-31;1686;glmulti
2019-02-01;2019-02-28;2036;glmulti
2019-03-01;2019-03-31;2049;glmulti
2019-04-01;2019-04-30;3900;glmulti
2019-05-01;2019-05-31;2905;glmulti
2019-06-01;2019-06-30;1736;glmulti
2019-07-01;2019-07-31;2422;glmulti
2019-08-01;2019-08-31;1819;glmulti
2019-09-01;2019-09-30;2024;glmulti
2019-10-01;2019-10-31;2636;glmulti
2019-11-01;2019-11-30;2224;glmulti
2019-12-01;2019-12-31;2221;glmulti
2020-01-01;2020-01-31;2561;glmulti
2020-02-01;2020-02-29;2317;glmulti
2020-03-01;2020-03-31;2249;glmulti
2020-04-01;2020-04-30;2935;glmulti
2020-05-01;2020-05-31;3169;glmulti
2020-06-01;2020-06-30;3153;glmulti
2020-07-01;2020-07-31;2442;glmulti
2020-08-01;2020-08-31;2087;glmulti
2020-09-01;2020-09-30;2314;glmulti
2020-10-01;2020-10-31;2808;glmulti
2020-11-01;2020-11-30;2369;glmulti
2020-12-01;2020-12-31;2334;glmulti
2021-01-01;2021-01-31;1823;glmulti
2021-02-01;2021-02-28;1900;glmulti
2021-03-01;2021-03-31;2252;glmulti
2021-04-01;2021-04-30;2267;glmulti
2021-05-01;2021-05-31;1972;glmulti
2021-06-01;2021-06-30;1774;glmulti
2021-07-01;2021-07-31;1455;glmulti
2021-08-01;2021-08-31;1606;glmulti
2021-09-01;2021-09-30;2046;glmulti
2021-10-01;2021-10-31;2394;glmulti
2021-11-01;2021-11-30;2573;glmulti
2021-12-01;2021-12-31;2642;glmulti
2022-01-01;2022-01-31;1864;glmulti
2022-02-01;2022-02-28;1643;glmulti
2022-03-01;2022-03-31;2081;glmulti
2022-04-01;2022-04-30;2151;glmulti
2022-05-01;2022-05-31;1844;glmulti
2022-06-01;2022-06-30;1787;glmulti
2022-07-01;2022-07-31;1430;glmulti
2022-08-01;2022-08-31;1317;glmulti
2022-09-01;2022-09-30;1759;glmulti
2022-10-01;2022-10-31;2168;glmulti
2022-11-01;2022-11-30;2068;glmulti
2022-12-01;2022-12-31;1651;glmulti
2023-01-01;2023-01-31;1483;glmulti
2023-02-01;2023-02-28;1517;glmulti
2023-03-01;2023-03-31;2712;glmulti
2023-04-01;2023-04-30;2497;glmulti
2023-05-01;2023-05-31;2293;glmulti
2023-06-01;2023-06-30;1657;glmulti
2023-07-01;2023-07-31;1501;glmulti
2023-08-01;2023-08-31;1286;glmulti
2023-09-01;2023-09-30;1484;glmulti
2023-10-01;2023-10-31;1783;glmulti
2023-11-01;2023-11-30;1850;glmulti
2023-12-01;2023-12-31;1492;glmulti
2024-01-01;2024-01-31;1808;glmulti
2024-02-01;2024-02-29;1431;glmulti
2024-03-01;2024-03-31;2010;glmulti
2024-04-01;2024-04-30;2081;glmulti
2024-05-01;2024-05-31;2189;glmulti
2024-06-01;2024-06-26;1242;glmulti
2014-01-01;2014-01-31;244;gMCP
2014-02-01;2014-02-28;276;gMCP
2014-03-01;2014-03-31;316;gMCP
2014-04-01;2014-04-30;308;gMCP
2014-05-01;2014-05-31;258;gMCP
2014-06-01;2014-06-30;215;gMCP
2014-07-01;2014-07-31;213;gMCP
2014-08-01;2014-08-31;490;gMCP
2014-09-01;2014-09-30;309;gMCP
2014-10-01;2014-10-31;430;gMCP
2014-11-01;2014-11-30;441;gMCP
2014-12-01;2014-12-31;281;gMCP
2015-01-01;2015-01-31;413;gMCP
2015-02-01;2015-02-28;344;gMCP
2015-03-01;2015-03-31;533;gMCP
2015-04-01;2015-04-30;463;gMCP
2015-05-01;2015-05-31;367;gMCP
2015-06-01;2015-06-30;479;gMCP
2015-07-01;2015-07-31;316;gMCP
2015-08-01;2015-08-31;530;gMCP
2015-09-01;2015-09-30;450;gMCP
2015-10-01;2015-10-31;438;gMCP
2015-11-01;2015-11-30;391;gMCP
2015-12-01;2015-12-31;296;gMCP
2016-01-01;2016-01-31;373;gMCP
2016-02-01;2016-02-29;364;gMCP
2016-03-01;2016-03-31;310;gMCP
2016-04-01;2016-04-30;203;gMCP
2016-05-01;2016-05-31;183;gMCP
2016-06-01;2016-06-30;176;gMCP
2016-07-01;2016-07-31;264;gMCP
2016-08-01;2016-08-31;180;gMCP
2016-09-01;2016-09-30;146;gMCP
2016-10-01;2016-10-31;188;gMCP
2016-11-01;2016-11-30;333;gMCP
2016-12-01;2016-12-31;227;gMCP
2017-01-01;2017-01-31;209;gMCP
2017-02-01;2017-02-28;155;gMCP
2017-03-01;2017-03-31;215;gMCP
2017-04-01;2017-04-30;320;gMCP
2017-05-01;2017-05-31;196;gMCP
2017-06-01;2017-06-30;250;gMCP
2017-07-01;2017-07-31;390;gMCP
2017-08-01;2017-08-31;171;gMCP
2017-09-01;2017-09-30;214;gMCP
2017-10-01;2017-10-31;208;gMCP
2017-11-01;2017-11-30;1007;gMCP
2017-12-01;2017-12-31;5659;gMCP
2018-01-01;2018-01-31;239;gMCP
2018-02-01;2018-02-28;222;gMCP
2018-03-01;2018-03-31;313;gMCP
2018-04-01;2018-04-30;388;gMCP
2018-05-01;2018-05-31;359;gMCP
2018-06-01;2018-06-30;257;gMCP
2018-07-01;2018-07-31;4406;gMCP
2018-08-01;2018-08-31;339;gMCP
2018-09-01;2018-09-30;714;gMCP
2018-10-01;2018-10-31;736;gMCP
2018-11-01;2018-11-30;674;gMCP
2018-12-01;2018-12-31;610;gMCP
2019-01-01;2019-01-31;660;gMCP
2019-02-01;2019-02-28;592;gMCP
2019-03-01;2019-03-31;842;gMCP
2019-04-01;2019-04-30;711;gMCP
2019-05-01;2019-05-31;1264;gMCP
2019-06-01;2019-06-30;574;gMCP
2019-07-01;2019-07-31;932;gMCP
2019-08-01;2019-08-31;652;gMCP
2019-09-01;2019-09-30;740;gMCP
2019-10-01;2019-10-31;1009;gMCP
2019-11-01;2019-11-30;737;gMCP
2019-12-01;2019-12-31;925;gMCP
2020-01-01;2020-01-31;1367;gMCP
2020-02-01;2020-02-29;897;gMCP
2020-03-01;2020-03-31;663;gMCP
2020-04-01;2020-04-30;1211;gMCP
2020-05-01;2020-05-31;1165;gMCP
2020-06-01;2020-06-30;1007;gMCP
2020-07-01;2020-07-31;1099;gMCP
2020-08-01;2020-08-31;1074;gMCP
2020-09-01;2020-09-30;1064;gMCP
2020-10-01;2020-10-31;878;gMCP
2020-11-01;2020-11-30;862;gMCP
2020-12-01;2020-12-31;1062;gMCP
2021-01-01;2021-01-31;742;gMCP
2021-02-01;2021-02-28;882;gMCP
2021-03-01;2021-03-31;856;gMCP
2021-04-01;2021-04-30;681;gMCP
2021-05-01;2021-05-31;757;gMCP
2021-06-01;2021-06-30;841;gMCP
2021-07-01;2021-07-31;764;gMCP
2021-08-01;2021-08-31;819;gMCP
2021-09-01;2021-09-30;770;gMCP
2021-10-01;2021-10-31;995;gMCP
2021-11-01;2021-11-30;1062;gMCP
2021-12-01;2021-12-31;785;gMCP
2022-01-01;2022-01-31;471;gMCP
2022-02-01;2022-02-28;713;gMCP
2022-03-01;2022-03-31;896;gMCP
2022-04-01;2022-04-30;803;gMCP
2022-05-01;2022-05-31;834;gMCP
2022-06-01;2022-06-30;993;gMCP
2022-07-01;2022-07-31;799;gMCP
2022-08-01;2022-08-31;789;gMCP
2022-09-01;2022-09-30;583;gMCP
2022-10-01;2022-10-31;430;gMCP
2022-11-01;2022-11-30;541;gMCP
2022-12-01;2022-12-31;441;gMCP
2023-01-01;2023-01-31;530;gMCP
2023-02-01;2023-02-28;694;gMCP
2023-03-01;2023-03-31;914;gMCP
2023-04-01;2023-04-30;684;gMCP
2023-05-01;2023-05-31;842;gMCP
2023-06-01;2023-06-30;652;gMCP
2023-07-01;2023-07-31;675;gMCP
2023-08-01;2023-08-31;757;gMCP
2023-09-01;2023-09-30;665;gMCP
2023-10-01;2023-10-31;655;gMCP
2023-11-01;2023-11-30;665;gMCP
2023-12-01;2023-12-31;780;gMCP
2024-01-01;2024-01-31;1142;gMCP
2024-02-01;2024-02-29;774;gMCP
2024-03-01;2024-03-31;845;gMCP
2024-04-01;2024-04-30;754;gMCP
2024-05-01;2024-05-31;856;gMCP
2024-06-01;2024-06-26;653;gMCP
2016-12-01;2016-12-31;295;GreedyExperimentalDesign
2017-01-01;2017-01-31;147;GreedyExperimentalDesign
2017-02-01;2017-02-28;106;GreedyExperimentalDesign
2017-03-01;2017-03-31;114;GreedyExperimentalDesign
2017-04-01;2017-04-30;288;GreedyExperimentalDesign
2017-05-01;2017-05-31;147;GreedyExperimentalDesign
2017-06-01;2017-06-30;136;GreedyExperimentalDesign
2017-07-01;2017-07-31;126;GreedyExperimentalDesign
2017-08-01;2017-08-31;123;GreedyExperimentalDesign
2017-09-01;2017-09-30;154;GreedyExperimentalDesign
2017-10-01;2017-10-31;145;GreedyExperimentalDesign
2017-11-01;2017-11-30;126;GreedyExperimentalDesign
2017-12-01;2017-12-31;83;GreedyExperimentalDesign
2018-01-01;2018-01-31;130;GreedyExperimentalDesign
2018-02-01;2018-02-28;138;GreedyExperimentalDesign
2018-03-01;2018-03-31;254;GreedyExperimentalDesign
2018-04-01;2018-04-30;203;GreedyExperimentalDesign
2018-05-01;2018-05-31;145;GreedyExperimentalDesign
2018-06-01;2018-06-30;68;GreedyExperimentalDesign
2018-07-01;2018-07-31;367;GreedyExperimentalDesign
2018-08-01;2018-08-31;136;GreedyExperimentalDesign
2018-09-01;2018-09-30;319;GreedyExperimentalDesign
2018-10-01;2018-10-31;280;GreedyExperimentalDesign
2018-11-01;2018-11-30;271;GreedyExperimentalDesign
2018-12-01;2018-12-31;229;GreedyExperimentalDesign
2019-01-01;2019-01-31;280;GreedyExperimentalDesign
2019-02-01;2019-02-28;250;GreedyExperimentalDesign
2019-03-01;2019-03-31;329;GreedyExperimentalDesign
2019-04-01;2019-04-30;329;GreedyExperimentalDesign
2019-05-01;2019-05-31;453;GreedyExperimentalDesign
2019-06-01;2019-06-30;193;GreedyExperimentalDesign
2019-07-01;2019-07-31;382;GreedyExperimentalDesign
2019-08-01;2019-08-31;288;GreedyExperimentalDesign
2019-09-01;2019-09-30;368;GreedyExperimentalDesign
2019-10-01;2019-10-31;275;GreedyExperimentalDesign
2019-11-01;2019-11-30;323;GreedyExperimentalDesign
2019-12-01;2019-12-31;525;GreedyExperimentalDesign
2020-01-01;2020-01-31;761;GreedyExperimentalDesign
2020-02-01;2020-02-29;630;GreedyExperimentalDesign
2020-03-01;2020-03-31;660;GreedyExperimentalDesign
2020-04-01;2020-04-30;561;GreedyExperimentalDesign
2020-05-01;2020-05-31;744;GreedyExperimentalDesign
2020-06-01;2020-06-30;633;GreedyExperimentalDesign
2020-07-01;2020-07-31;588;GreedyExperimentalDesign
2020-08-01;2020-08-31;616;GreedyExperimentalDesign
2020-09-01;2020-09-30;703;GreedyExperimentalDesign
2020-10-01;2020-10-31;560;GreedyExperimentalDesign
2020-11-01;2020-11-30;559;GreedyExperimentalDesign
2020-12-01;2020-12-31;783;GreedyExperimentalDesign
2021-01-01;2021-01-31;559;GreedyExperimentalDesign
2021-02-01;2021-02-28;593;GreedyExperimentalDesign
2021-03-01;2021-03-31;460;GreedyExperimentalDesign
2021-04-01;2021-04-30;388;GreedyExperimentalDesign
2021-05-01;2021-05-31;441;GreedyExperimentalDesign
2021-06-01;2021-06-30;340;GreedyExperimentalDesign
2021-07-01;2021-07-31;364;GreedyExperimentalDesign
2021-08-01;2021-08-31;494;GreedyExperimentalDesign
2021-09-01;2021-09-30;345;GreedyExperimentalDesign
2021-10-01;2021-10-31;521;GreedyExperimentalDesign
2021-11-01;2021-11-30;709;GreedyExperimentalDesign
2021-12-01;2021-12-31;309;GreedyExperimentalDesign
2022-01-01;2022-01-31;226;GreedyExperimentalDesign
2022-02-01;2022-02-28;253;GreedyExperimentalDesign
2022-03-01;2022-03-31;369;GreedyExperimentalDesign
2022-04-01;2022-04-30;307;GreedyExperimentalDesign
2022-05-01;2022-05-31;333;GreedyExperimentalDesign
2022-06-01;2022-06-30;293;GreedyExperimentalDesign
2022-07-01;2022-07-31;302;GreedyExperimentalDesign
2022-08-01;2022-08-31;244;GreedyExperimentalDesign
2022-09-01;2022-09-30;245;GreedyExperimentalDesign
2022-10-01;2022-10-31;298;GreedyExperimentalDesign
2022-11-01;2022-11-30;491;GreedyExperimentalDesign
2022-12-01;2022-12-31;227;GreedyExperimentalDesign
2023-01-01;2023-01-31;202;GreedyExperimentalDesign
2023-02-01;2023-02-28;219;GreedyExperimentalDesign
2023-03-01;2023-03-31;269;GreedyExperimentalDesign
2023-04-01;2023-04-30;250;GreedyExperimentalDesign
2023-05-01;2023-05-31;285;GreedyExperimentalDesign
2023-06-01;2023-06-30;232;GreedyExperimentalDesign
2023-07-01;2023-07-31;419;GreedyExperimentalDesign
2023-08-01;2023-08-31;292;GreedyExperimentalDesign
2023-09-01;2023-09-30;261;GreedyExperimentalDesign
2023-10-01;2023-10-31;217;GreedyExperimentalDesign
2023-11-01;2023-11-30;264;GreedyExperimentalDesign
2023-12-01;2023-12-31;246;GreedyExperimentalDesign
2024-01-01;2024-01-31;495;GreedyExperimentalDesign
2024-02-01;2024-02-29;233;GreedyExperimentalDesign
2024-03-01;2024-03-31;279;GreedyExperimentalDesign
2024-04-01;2024-04-30;263;GreedyExperimentalDesign
2024-05-01;2024-05-31;276;GreedyExperimentalDesign
2024-06-01;2024-06-26;169;GreedyExperimentalDesign
2018-07-01;2018-07-31;275;GreedyExperimentalDesignJARs
2018-08-01;2018-08-31;132;GreedyExperimentalDesignJARs
2018-09-01;2018-09-30;302;GreedyExperimentalDesignJARs
2018-10-01;2018-10-31;282;GreedyExperimentalDesignJARs
2018-11-01;2018-11-30;240;GreedyExperimentalDesignJARs
2018-12-01;2018-12-31;213;GreedyExperimentalDesignJARs
2019-01-01;2019-01-31;258;GreedyExperimentalDesignJARs
2019-02-01;2019-02-28;231;GreedyExperimentalDesignJARs
2019-03-01;2019-03-31;310;GreedyExperimentalDesignJARs
2019-04-01;2019-04-30;312;GreedyExperimentalDesignJARs
2019-05-01;2019-05-31;401;GreedyExperimentalDesignJARs
2019-06-01;2019-06-30;174;GreedyExperimentalDesignJARs
2019-07-01;2019-07-31;347;GreedyExperimentalDesignJARs
2019-08-01;2019-08-31;313;GreedyExperimentalDesignJARs
2019-09-01;2019-09-30;344;GreedyExperimentalDesignJARs
2019-10-01;2019-10-31;251;GreedyExperimentalDesignJARs
2019-11-01;2019-11-30;301;GreedyExperimentalDesignJARs
2019-12-01;2019-12-31;414;GreedyExperimentalDesignJARs
2020-01-01;2020-01-31;722;GreedyExperimentalDesignJARs
2020-02-01;2020-02-29;611;GreedyExperimentalDesignJARs
2020-03-01;2020-03-31;643;GreedyExperimentalDesignJARs
2020-04-01;2020-04-30;533;GreedyExperimentalDesignJARs
2020-05-01;2020-05-31;724;GreedyExperimentalDesignJARs
2020-06-01;2020-06-30;610;GreedyExperimentalDesignJARs
2020-07-01;2020-07-31;558;GreedyExperimentalDesignJARs
2020-08-01;2020-08-31;594;GreedyExperimentalDesignJARs
2020-09-01;2020-09-30;689;GreedyExperimentalDesignJARs
2020-10-01;2020-10-31;554;GreedyExperimentalDesignJARs
2020-11-01;2020-11-30;549;GreedyExperimentalDesignJARs
2020-12-01;2020-12-31;648;GreedyExperimentalDesignJARs
2021-01-01;2021-01-31;542;GreedyExperimentalDesignJARs
2021-02-01;2021-02-28;586;GreedyExperimentalDesignJARs
2021-03-01;2021-03-31;487;GreedyExperimentalDesignJARs
2021-04-01;2021-04-30;407;GreedyExperimentalDesignJARs
2021-05-01;2021-05-31;425;GreedyExperimentalDesignJARs
2021-06-01;2021-06-30;271;GreedyExperimentalDesignJARs
2021-07-01;2021-07-31;280;GreedyExperimentalDesignJARs
2021-08-01;2021-08-31;430;GreedyExperimentalDesignJARs
2021-09-01;2021-09-30;288;GreedyExperimentalDesignJARs
2021-10-01;2021-10-31;447;GreedyExperimentalDesignJARs
2021-11-01;2021-11-30;673;GreedyExperimentalDesignJARs
2021-12-01;2021-12-31;246;GreedyExperimentalDesignJARs
2022-01-01;2022-01-31;197;GreedyExperimentalDesignJARs
2022-02-01;2022-02-28;193;GreedyExperimentalDesignJARs
2022-03-01;2022-03-31;302;GreedyExperimentalDesignJARs
2022-04-01;2022-04-30;244;GreedyExperimentalDesignJARs
2022-05-01;2022-05-31;276;GreedyExperimentalDesignJARs
2022-06-01;2022-06-30;246;GreedyExperimentalDesignJARs
2022-07-01;2022-07-31;258;GreedyExperimentalDesignJARs
2022-08-01;2022-08-31;192;GreedyExperimentalDesignJARs
2022-09-01;2022-09-30;197;GreedyExperimentalDesignJARs
2022-10-01;2022-10-31;267;GreedyExperimentalDesignJARs
2022-11-01;2022-11-30;212;GreedyExperimentalDesignJARs
2022-12-01;2022-12-31;129;GreedyExperimentalDesignJARs
2023-01-01;2023-01-31;131;GreedyExperimentalDesignJARs
2023-02-01;2023-02-28;156;GreedyExperimentalDesignJARs
